GO_ID	GO_Name	GO_Category	Enrichment	p_uncorrected	p_fdr_bh	Study_Count	Study_Total	Pop_Count	Pop_Total	Study_Genes	Depth
GO:0015085	calcium ion transmembrane transporter activity	MF	e	0.12173913043478261	0.8173913043478261	1	28	1	230	TRPC5	6
GO:0015075	monoatomic ion transmembrane transporter activity	MF	e	0.0397869555224686	0.8173913043478261	2	28	3	230	SLC10A3,TRPC5	3
GO:0141108	transporter regulator activity	MF	e	0.0397869555224686	0.8173913043478261	2	28	3	230	ATP6AP1,FLNA	2
GO:0008324	monoatomic cation transmembrane transporter activity	MF	e	0.0397869555224686	0.8173913043478261	2	28	3	230	SLC10A3,TRPC5	4
GO:0008092	cytoskeletal protein binding	MF	e	0.01714582943615201	0.8173913043478261	5	28	14	230	DIAPH2,EMD,FLNA,MID2,TRPC5	3
GO:0019899	enzyme binding	MF	e	0.012509246451857275	0.8173913043478261	6	28	18	230	ATP6AP1,DIAPH2,FLNA,GDI1,MID2,TRPC5	3
GO:0003779	actin binding	MF	e	0.008848273933745316	0.8173913043478261	4	28	8	230	DIAPH2,EMD,FLNA,TRPC5	4
GO:0051020	GTPase binding	MF	e	0.0022641056528363936	0.8173913043478261	4	28	6	230	ATP6AP1,DIAPH2,FLNA,GDI1	4
GO:0099522	cytosolic region	CC	e	0.12173913043478261	0.8173913043478261	1	28	1	230	GDI1	3
GO:0098666	G protein-coupled serotonin receptor complex	CC	e	0.12173913043478261	0.8173913043478261	1	28	1	230	HTR2C	3
GO:0071818	BAT3 complex	CC	e	0.12173913043478261	0.8173913043478261	1	28	1	230	UBL4A	3
GO:0031523	Myb complex	CC	e	0.12173913043478261	0.8173913043478261	1	28	1	230	FLNA	3
GO:0005938	cell cortex	CC	e	0.12173913043478261	0.8173913043478261	1	28	1	230	FLNA	3
GO:1990779	glycoprotein Ib-IX-V complex	CC	e	0.12173913043478261	0.8173913043478261	1	28	1	230	FLNA	5
GO:0005846	nuclear cap binding complex	CC	e	0.12173913043478261	0.8173913043478261	1	28	1	230	NCBP2L	4
GO:0030665	clathrin-coated vesicle membrane	CC	e	0.12173913043478261	0.8173913043478261	1	28	1	230	ATP6AP1	7
GO:0033116	endoplasmic reticulum-Golgi intermediate compartment membrane	CC	e	0.12173913043478261	0.8173913043478261	1	28	1	230	ATP6AP1	5
GO:0043209	myelin sheath	CC	e	0.12173913043478261	0.8173913043478261	1	28	1	230	GDI1	2
GO:0002102	podosome	CC	e	0.12173913043478261	0.8173913043478261	1	28	1	230	FLNA	5
GO:0005769	early endosome	CC	e	0.12173913043478261	0.8173913043478261	1	28	1	230	DIAPH2	8
GO:0046873	metal ion transmembrane transporter activity	MF	e	0.0397869555224686	0.8173913043478261	2	28	3	230	SLC10A3,TRPC5	5
GO:0099501	exocytic vesicle membrane	CC	e	0.12173913043478261	0.8173913043478261	1	28	1	230	ATP6AP1	7
GO:0000408	EKC/KEOPS complex	CC	e	0.12173913043478261	0.8173913043478261	1	28	1	230	LAGE3	4
GO:0033176	proton-transporting V-type ATPase complex	CC	e	0.12173913043478261	0.8173913043478261	1	28	1	230	ATP6AP1	6
GO:0046034	ATP metabolic process	BP	e	0.12173913043478261	0.8173913043478261	1	28	1	230	FAM3A	10
GO:0098827	endoplasmic reticulum subcompartment	CC	e	0.12173913043478261	0.8173913043478261	1	28	1	230	EMD	3
GO:0097440	apical dendrite	CC	e	0.12173913043478261	0.8173913043478261	1	28	1	230	FLNA	6
GO:0002116	semaphorin receptor complex	CC	e	0.12173913043478261	0.8173913043478261	1	28	1	230	PLXNA3	3
GO:0016469	proton-transporting two-sector ATPase complex	CC	e	0.12173913043478261	0.8173913043478261	1	28	1	230	ATP6AP1	3
GO:0005637	nuclear inner membrane	CC	e	0.12173913043478261	0.8173913043478261	1	28	1	230	EMD	5
GO:0044666	MLL3/4 complex	CC	e	0.12173913043478261	0.8173913043478261	1	28	1	230	KDM6A	6
GO:0032541	cortical endoplasmic reticulum	CC	e	0.12173913043478261	0.8173913043478261	1	28	1	230	EMD	5
GO:0031616	spindle pole centrosome	CC	e	0.12173913043478261	0.8173913043478261	1	28	1	230	EMD	4
GO:0090533	cation-transporting ATPase complex	CC	e	0.12173913043478261	0.8173913043478261	1	28	1	230	ATP6AP1	5
GO:0043541	UDP-N-acetylglucosamine transferase complex	CC	e	0.12173913043478261	0.8173913043478261	1	28	1	230	ALG13	5
GO:0098533	ATPase dependent transmembrane transport complex	CC	e	0.12173913043478261	0.8173913043478261	1	28	1	230	ATP6AP1	4
GO:0030863	cortical cytoskeleton	CC	e	0.12173913043478261	0.8173913043478261	1	28	1	230	FLNA	6
GO:0005640	nuclear outer membrane	CC	e	0.12173913043478261	0.8173913043478261	1	28	1	230	EMD	6
GO:0098554	cytoplasmic side of endoplasmic reticulum membrane	CC	e	0.12173913043478261	0.8173913043478261	1	28	1	230	ALG13	4
GO:0140534	endoplasmic reticulum protein-containing complex	CC	e	0.12173913043478261	0.8173913043478261	1	28	1	230	ALG13	2
GO:0090100	positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	BP	e	0.12173913043478261	0.8173913043478261	1	28	1	230	GPC3	7
GO:0003006	developmental process involved in reproduction	BP	e	0.08228039246866822	0.8173913043478261	3	28	9	230	DIAPH2,FAM50A,FLNA	2
GO:0051960	regulation of nervous system development	BP	e	0.08228039246866822	0.8173913043478261	3	28	9	230	GDI1,PLXNA3,TRPC5	5
GO:0001558	regulation of cell growth	BP	e	0.08228039246866822	0.8173913043478261	3	28	9	230	GDI1,PLXNA3,TRPC5	5
GO:0061024	membrane organization	BP	e	0.08228039246866822	0.8173913043478261	3	28	9	230	EMD,TAFAZZIN,TRPC5	4
GO:0051050	positive regulation of transport	BP	e	0.08228039246866822	0.8173913043478261	3	28	9	230	EMD,FLNA,GPC3	5
GO:0019538	protein metabolic process	BP	e	0.08990986947840524	0.8173913043478261	6	28	24	230	ALG13,EMD,FLNA,MID2,RPL10,UBL4A	4
GO:0035113	embryonic appendage morphogenesis	BP	e	0.12173913043478261	0.8173913043478261	1	28	1	230	GPC3	4
GO:0120254	olefinic compound metabolic process	BP	e	0.12173913043478261	0.8173913043478261	1	28	1	230	FAAH2	3
GO:0090304	nucleic acid metabolic process	BP	e	0.07751737525531091	0.8173913043478261	5	28	20	230	DNASE1L1,FAM50A,FLNA,LAGE3,NCBP2L	5
GO:0034394	protein localization to cell surface	BP	e	0.12173913043478261	0.8173913043478261	1	28	1	230	FLNA	4
GO:0072171	mesonephric tubule morphogenesis	BP	e	0.12173913043478261	0.8173913043478261	1	28	1	230	GPC3	8
GO:2000177	regulation of neural precursor cell proliferation	BP	e	0.12173913043478261	0.8173913043478261	1	28	1	230	FLNA	5
GO:0017121	plasma membrane phospholipid scrambling	BP	e	0.12173913043478261	0.8173913043478261	1	28	1	230	TRPC5	8
GO:0048145	regulation of fibroblast proliferation	BP	e	0.12173913043478261	0.8173913043478261	1	28	1	230	EMD	5
GO:0098732	macromolecule deacylation	BP	e	0.12173913043478261	0.8173913043478261	1	28	1	230	FLNA	5
GO:0021604	cranial nerve structural organization	BP	e	0.12173913043478261	0.8173913043478261	1	28	1	230	PLXNA3	3
GO:0031214	biomineral tissue development	BP	e	0.12173913043478261	0.8173913043478261	1	28	1	230	GPC3	4
GO:0051641	cellular localization	BP	e	0.09297229887767787	0.8173913043478261	4	28	15	230	ATP6AP1,FLNA,GDI1,UBL4A	2
GO:0016071	mRNA metabolic process	BP	e	0.1080141095294521	0.8173913043478261	3	28	10	230	FAM50A,FLNA,NCBP2L	7
GO:0019318	hexose metabolic process	BP	e	0.11342651718753903	0.8173913043478261	2	28	5	230	FAM3A,TKTL1	6
GO:0009896	positive regulation of catabolic process	BP	e	0.11342651718753903	0.8173913043478261	2	28	5	230	GPC3,MID2	6
GO:0005996	monosaccharide metabolic process	BP	e	0.11342651718753903	0.8173913043478261	2	28	5	230	FAM3A,TKTL1	5
GO:1905475	regulation of protein localization to membrane	BP	e	0.11342651718753903	0.8173913043478261	2	28	5	230	GPC3,GPC4	5
GO:0034764	positive regulation of transmembrane transport	BP	e	0.11342651718753903	0.8173913043478261	2	28	5	230	FLNA,GPC3	6
GO:0051174	regulation of phosphorus metabolic process	BP	e	0.11342651718753903	0.8173913043478261	2	28	5	230	HTR2C,TAFAZZIN	5
GO:0010638	positive regulation of organelle organization	BP	e	0.11342651718753903	0.8173913043478261	2	28	5	230	FLNA,PLXNA3	6
GO:0061333	renal tubule morphogenesis	BP	e	0.12173913043478261	0.8173913043478261	1	28	1	230	GPC3	6
GO:0016070	RNA metabolic process	BP	e	0.09297229887767787	0.8173913043478261	4	28	15	230	FAM50A,FLNA,LAGE3,NCBP2L	6
GO:0045597	positive regulation of cell differentiation	BP	e	0.09297229887767787	0.8173913043478261	4	28	15	230	GDI1,HTR2C,NAP1L2,TRPC5	5
GO:0015031	protein transport	BP	e	0.1080141095294521	0.8173913043478261	3	28	10	230	ATP6AP1,FAM3A,GDI1	5
GO:0051093	negative regulation of developmental process	BP	e	0.1080141095294521	0.8173913043478261	3	28	10	230	GDI1,PLXNA3,TRPC5	4
GO:0097435	supramolecular fiber organization	BP	e	0.1080141095294521	0.8173913043478261	3	28	10	230	DIAPH2,EMD,FLNA	4
GO:0010975	regulation of neuron projection development	BP	e	0.1080141095294521	0.8173913043478261	3	28	10	230	GDI1,PLXNA3,TRPC5	7
GO:0032101	regulation of response to external stimulus	BP	e	0.1080141095294521	0.8173913043478261	3	28	10	230	FAM3A,GDI1,PLXNA3	4
GO:0009059	macromolecule biosynthetic process	BP	e	0.07444980252554938	0.8173913043478261	4	28	14	230	ALG13,FAM3A,FLNA,RPL10	4
GO:0045879	negative regulation of smoothened signaling pathway	BP	e	0.12173913043478261	0.8173913043478261	1	28	1	230	GPC3	7
GO:0042886	amide transport	BP	e	0.12173913043478261	0.8173913043478261	1	28	1	230	FAM3A	5
GO:0060071	Wnt signaling pathway, planar cell polarity pathway	BP	e	0.12173913043478261	0.8173913043478261	1	28	1	230	GPC3	8
GO:0007210	serotonin receptor signaling pathway	BP	e	0.12173913043478261	0.8173913043478261	1	28	1	230	HTR2C	5
GO:0072203	cell proliferation involved in metanephros development	BP	e	0.12173913043478261	0.8173913043478261	1	28	1	230	GPC3	4
GO:1900373	positive regulation of purine nucleotide biosynthetic process	BP	e	0.12173913043478261	0.8173913043478261	1	28	1	230	TAFAZZIN	10
GO:0021612	facial nerve structural organization	BP	e	0.12173913043478261	0.8173913043478261	1	28	1	230	PLXNA3	4
GO:0021987	cerebral cortex development	BP	e	0.12173913043478261	0.8173913043478261	1	28	1	230	FLNA	3
GO:0072138	mesenchymal cell proliferation involved in ureteric bud development	BP	e	0.12173913043478261	0.8173913043478261	1	28	1	230	GPC3	5
GO:0006612	protein targeting to membrane	BP	e	0.12173913043478261	0.8173913043478261	1	28	1	230	UBL4A	5
GO:0032098	regulation of appetite	BP	e	0.12173913043478261	0.8173913043478261	1	28	1	230	HTR2C	3
GO:0021537	telencephalon development	BP	e	0.12173913043478261	0.8173913043478261	1	28	1	230	PLXNA3	3
GO:0044790	suppression of viral release by host	BP	e	0.12173913043478261	0.8173913043478261	1	28	1	230	MID2	7
GO:0006487	protein N-linked glycosylation	BP	e	0.12173913043478261	0.8173913043478261	1	28	1	230	ALG13	7
GO:0016479	negative regulation of transcription by RNA polymerase I	BP	e	0.12173913043478261	0.8173913043478261	1	28	1	230	FLNA	11
GO:0007208	phospholipase C-activating serotonin receptor signaling pathway	BP	e	0.12173913043478261	0.8173913043478261	1	28	1	230	HTR2C	7
GO:0021828	gonadotrophin-releasing hormone neuronal migration to the hypothalamus	BP	e	0.12173913043478261	0.8173913043478261	1	28	1	230	PLXNA3	6
GO:0009145	purine nucleoside triphosphate biosynthetic process	BP	e	0.12173913043478261	0.8173913043478261	1	28	1	230	FAM3A	9
GO:0042306	regulation of protein import into nucleus	BP	e	0.12173913043478261	0.8173913043478261	1	28	1	230	FLNA	8
GO:0045880	positive regulation of smoothened signaling pathway	BP	e	0.12173913043478261	0.8173913043478261	1	28	1	230	GPC3	7
GO:0010828	positive regulation of D-glucose transmembrane transport	BP	e	0.12173913043478261	0.8173913043478261	1	28	1	230	GPC3	7
GO:2000052	positive regulation of non-canonical Wnt signaling pathway	BP	e	0.12173913043478261	0.8173913043478261	1	28	1	230	GPC3	8
GO:1902284	neuron projection extension involved in neuron projection guidance	BP	e	0.12173913043478261	0.8173913043478261	1	28	1	230	PLXNA3	5
GO:0035107	appendage morphogenesis	BP	e	0.12173913043478261	0.8173913043478261	1	28	1	230	GPC3	3
GO:0061138	morphogenesis of a branching epithelium	BP	e	0.12173913043478261	0.8173913043478261	1	28	1	230	GPC3	5
GO:0010463	mesenchymal cell proliferation	BP	e	0.12173913043478261	0.8173913043478261	1	28	1	230	GPC3	3
GO:0019320	hexose catabolic process	BP	e	0.12173913043478261	0.8173913043478261	1	28	1	230	TKTL1	7
GO:0090315	negative regulation of protein targeting to membrane	BP	e	0.12173913043478261	0.8173913043478261	1	28	1	230	GDI1	8
GO:0035914	skeletal muscle cell differentiation	BP	e	0.12173913043478261	0.8173913043478261	1	28	1	230	EMD	4
GO:0043397	regulation of corticotropin-releasing hormone secretion	BP	e	0.12173913043478261	0.8173913043478261	1	28	1	230	HTR2C	9
GO:0042723	thiamine-containing compound metabolic process	BP	e	0.12173913043478261	0.8173913043478261	1	28	1	230	TKTL1	4
GO:0042789	mRNA transcription by RNA polymerase II	BP	e	0.12173913043478261	0.8173913043478261	1	28	1	230	FLNA	10
GO:1902600	proton transmembrane transport	BP	e	0.12173913043478261	0.8173913043478261	1	28	1	230	ATP6AP1	7
GO:0035239	tube morphogenesis	BP	e	0.12173913043478261	0.8173913043478261	1	28	1	230	GPC3	3
GO:0006772	thiamine metabolic process	BP	e	0.12173913043478261	0.8173913043478261	1	28	1	230	TKTL1	6
GO:0071073	positive regulation of phospholipid biosynthetic process	BP	e	0.12173913043478261	0.8173913043478261	1	28	1	230	HTR2C	9
GO:0055074	calcium ion homeostasis	BP	e	0.0016368051322534546	0.8173913043478261	3	28	3	230	FAM3A,HTR2C,TRPC5	5
GO:0055080	monoatomic cation homeostasis	BP	e	0.0048343805353618895	0.8173913043478261	4	28	7	230	ATP6AP1,FAM3A,HTR2C,TRPC5	4
GO:0051961	negative regulation of nervous system development	BP	e	0.006006425881793514	0.8173913043478261	3	28	4	230	GDI1,PLXNA3,TRPC5	6
GO:0050770	regulation of axonogenesis	BP	e	0.006006425881793514	0.8173913043478261	3	28	4	230	GDI1,PLXNA3,TRPC5	8
GO:0050768	negative regulation of neurogenesis	BP	e	0.006006425881793514	0.8173913043478261	3	28	4	230	GDI1,PLXNA3,TRPC5	7
GO:0010721	negative regulation of cell development	BP	e	0.006006425881793514	0.8173913043478261	3	28	4	230	GDI1,PLXNA3,TRPC5	6
GO:0030516	regulation of axon extension	BP	e	0.0016368051322534546	0.8173913043478261	3	28	3	230	GDI1,PLXNA3,TRPC5	7
GO:0061387	regulation of extent of cell growth	BP	e	0.0016368051322534546	0.8173913043478261	3	28	3	230	GDI1,PLXNA3,TRPC5	6
GO:0070588	calcium ion transmembrane transport	BP	e	0.0016368051322534546	0.8173913043478261	3	28	3	230	FLNA,HTR2C,TRPC5	8
GO:0051668	localization within membrane	BP	e	0.0048343805353618895	0.8173913043478261	4	28	7	230	ATP6AP1,FLNA,GDI1,UBL4A	3
GO:0060341	regulation of cellular localization	BP	e	0.0016883559798721779	0.8173913043478261	5	28	9	230	EMD,FLNA,GDI1,GPC3,GPC4	4
GO:0098655	monoatomic cation transmembrane transport	BP	e	0.0022641056528363936	0.8173913043478261	4	28	6	230	ATP6AP1,FLNA,HTR2C,TRPC5	6
GO:0032880	regulation of protein localization	BP	e	0.0030879417518509984	0.8173913043478261	5	28	10	230	EMD,FLNA,GDI1,GPC3,GPC4	4
GO:0009987	cellular process	BP	e	0.003645922975532331	0.8173913043478261	26	28	160	230	ALG13,ATP6AP1,DIAPH2,DNASE1L1,EMD,FAAH2,FAM3A,FAM50A,FLNA,GDI1,GPC3,GPC4,HTR2C,IL1RAPL2,KDM6A,LAGE3,MID2,NAP1L2,NCBP2L,PLXNA3,RPL10,SLC10A3,TAFAZZIN,TKTL1,TRPC5,UBL4A	1
GO:0045834	positive regulation of lipid metabolic process	BP	e	0.0397869555224686	0.8173913043478261	2	28	3	230	HTR2C,TAFAZZIN	7
GO:0002683	negative regulation of immune system process	BP	e	0.0735674851631437	0.8173913043478261	2	28	4	230	FAM3A,TSC22D3	4
GO:0006869	lipid transport	BP	e	0.0735674851631437	0.8173913043478261	2	28	4	230	SLC10A3,TRPC5	4
GO:0032386	regulation of intracellular transport	BP	e	0.0735674851631437	0.8173913043478261	2	28	4	230	EMD,FLNA	5
GO:0045184	establishment of protein localization	BP	e	0.008114356421183685	0.8173913043478261	5	28	12	230	ATP6AP1,FAM3A,FLNA,GDI1,UBL4A	3
GO:0045666	positive regulation of neuron differentiation	BP	e	0.0397869555224686	0.8173913043478261	2	28	3	230	NAP1L2,TRPC5	6
GO:0019216	regulation of lipid metabolic process	BP	e	0.0397869555224686	0.8173913043478261	2	28	3	230	HTR2C,TAFAZZIN	6
GO:0045664	regulation of neuron differentiation	BP	e	0.0397869555224686	0.8173913043478261	2	28	3	230	NAP1L2,TRPC5	5
GO:0010977	negative regulation of neuron projection development	BP	e	0.0397869555224686	0.8173913043478261	2	28	3	230	GDI1,PLXNA3	8
GO:0098876	vesicle-mediated transport to the plasma membrane	BP	e	0.0397869555224686	0.8173913043478261	2	28	3	230	ATP6AP1,GDI1	5
GO:0048639	positive regulation of developmental growth	BP	e	0.0397869555224686	0.8173913043478261	2	28	3	230	GDI1,TRPC5	5
GO:0099174	regulation of presynapse organization	BP	e	0.0397869555224686	0.8173913043478261	2	28	3	230	GPC4,IL1RAPL2	6
GO:0044238	primary metabolic process	BP	e	0.0065029451846849665	0.8173913043478261	14	28	63	230	ALG13,DNASE1L1,EMD,FAAH2,FAM3A,FAM50A,FLNA,LAGE3,MID2,NCBP2L,RPL10,TAFAZZIN,TKTL1,UBL4A	3
GO:0045927	positive regulation of growth	BP	e	0.0735674851631437	0.8173913043478261	2	28	4	230	GDI1,TRPC5	4
GO:0055085	transmembrane transport	BP	e	0.008114356421183685	0.8173913043478261	5	28	12	230	ATP6AP1,FLNA,HTR2C,SLC10A3,TRPC5	4
GO:0043170	macromolecule metabolic process	BP	e	0.008300491630983111	0.8173913043478261	11	28	44	230	ALG13,DNASE1L1,EMD,FAM3A,FAM50A,FLNA,LAGE3,MID2,NCBP2L,RPL10,UBL4A	3
GO:0050801	monoatomic ion homeostasis	BP	e	0.008848273933745316	0.8173913043478261	4	28	8	230	ATP6AP1,FAM3A,HTR2C,TRPC5	3
GO:0070201	regulation of establishment of protein localization	BP	e	0.013778937126550612	0.8173913043478261	3	28	5	230	EMD,FLNA,GDI1	5
GO:1904951	positive regulation of establishment of protein localization	BP	e	0.0397869555224686	0.8173913043478261	2	28	3	230	EMD,FLNA	6
GO:0032388	positive regulation of intracellular transport	BP	e	0.0397869555224686	0.8173913043478261	2	28	3	230	EMD,FLNA	6
GO:0098771	inorganic ion homeostasis	BP	e	0.0048343805353618895	0.8173913043478261	4	28	7	230	ATP6AP1,FAM3A,HTR2C,TRPC5	3
GO:0034220	monoatomic ion transmembrane transport	BP	e	0.0048343805353618895	0.8173913043478261	4	28	7	230	ATP6AP1,FLNA,HTR2C,TRPC5	5
GO:0031345	negative regulation of cell projection organization	BP	e	0.04063830964894204	0.8173913043478261	3	28	7	230	GDI1,PLXNA3,TRPC5	6
GO:0030001	metal ion transport	BP	e	0.05971233107806009	0.8173913043478261	3	28	8	230	FLNA,HTR2C,TRPC5	6
GO:0051179	localization	BP	e	0.06380988824285795	0.8173913043478261	9	28	42	230	ATP6AP1,FAM3A,FLNA,GDI1,HTR2C,MID2,SLC10A3,TRPC5,UBL4A	1
GO:0090316	positive regulation of intracellular protein transport	BP	e	0.0397869555224686	0.8173913043478261	2	28	3	230	EMD,FLNA	8
GO:1990778	protein localization to cell periphery	BP	e	0.0397869555224686	0.8173913043478261	2	28	3	230	ATP6AP1,FLNA	4
GO:0030097	hemopoiesis	BP	e	0.0397869555224686	0.8173913043478261	2	28	3	230	ATP6AP1,FLNA	4
GO:0051282	regulation of sequestering of calcium ion	BP	e	0.0397869555224686	0.8173913043478261	2	28	3	230	FLNA,HTR2C	4
GO:0045596	negative regulation of cell differentiation	BP	e	0.04063830964894204	0.8173913043478261	3	28	7	230	GDI1,PLXNA3,TRPC5	5
GO:0019725	cellular homeostasis	BP	e	0.04063830964894204	0.8173913043478261	3	28	7	230	ATP6AP1,HTR2C,TRPC5	2
GO:0050767	regulation of neurogenesis	BP	e	0.05971233107806009	0.8173913043478261	3	28	8	230	GDI1,PLXNA3,TRPC5	6
GO:0048869	cellular developmental process	BP	e	0.04293235542450695	0.8173913043478261	8	28	34	230	ATP6AP1,DIAPH2,EMD,FLNA,GPC3,NAP1L2,PLXNA3,TRPC5	2
GO:0016055	Wnt signaling pathway	BP	e	0.11342651718753903	0.8173913043478261	2	28	5	230	GPC3,GPC4	6
GO:2000096	positive regulation of Wnt signaling pathway, planar cell polarity pathway	BP	e	0.12173913043478261	0.8173913043478261	1	28	1	230	GPC3	9
GO:1904950	negative regulation of establishment of protein localization	BP	e	0.12173913043478261	0.8173913043478261	1	28	1	230	GDI1	6
GO:0007212	G protein-coupled dopamine receptor signaling pathway	BP	e	0.12173913043478261	0.8173913043478261	1	28	1	230	FLNA	6
GO:0006140	regulation of nucleotide metabolic process	BP	e	0.12173913043478261	0.8173913043478261	1	28	1	230	TAFAZZIN	7
GO:2001169	regulation of ATP biosynthetic process	BP	e	0.12173913043478261	0.8173913043478261	1	28	1	230	TAFAZZIN	10
GO:0090313	regulation of protein targeting to membrane	BP	e	0.12173913043478261	0.8173913043478261	1	28	1	230	GDI1	7
GO:0033157	regulation of intracellular protein transport	BP	e	0.0735674851631437	0.8173913043478261	2	28	4	230	EMD,FLNA	7
GO:0010817	regulation of hormone levels	BP	e	0.0735674851631437	0.8173913043478261	2	28	4	230	FAM3A,HTR2C	3
GO:0072657	protein localization to membrane	BP	e	0.0735674851631437	0.8173913043478261	2	28	4	230	ATP6AP1,FLNA	4
GO:0045937	positive regulation of phosphate metabolic process	BP	e	0.0735674851631437	0.8173913043478261	2	28	4	230	HTR2C,TAFAZZIN	7
