Gene	GO_ID	GO_Name	GO_Category	Evidence	In_X_Selection	In_All_X
CDX4	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	Function	IDA	True	True
CDX4	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	Function	IEA	True	True
CDX4	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	Function	ISA	True	True
CDX4	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	Function	IDA	True	True
CDX4	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	Function	IMP	True	True
CDX4	GO:0001568	blood vessel development	Process	IEA	True	True
CDX4	GO:0001890	placenta development	Process	IEA	True	True
CDX4	GO:0003677	DNA binding	Function	IEA	True	True
CDX4	GO:0003700	DNA-binding transcription factor activity	Function	IBA	True	True
CDX4	GO:0005515	protein binding	Function	IPI	True	True
CDX4	GO:0005634	nucleus	Component	IBA	True	True
CDX4	GO:0005634	nucleus	Component	IEA	True	True
CDX4	GO:0006355	regulation of DNA-templated transcription	Process	IEA	True	True
CDX4	GO:0006357	regulation of transcription by RNA polymerase II	Process	IBA	True	True
CDX4	GO:0006357	regulation of transcription by RNA polymerase II	Process	IEA	True	True
CDX4	GO:0009880	embryonic pattern specification	Process	IBA	True	True
CDX4	GO:0009948	anterior/posterior axis specification	Process	IBA	True	True
CDX4	GO:0009952	anterior/posterior pattern specification	Process	IEA	True	True
CDX4	GO:0030154	cell differentiation	Process	IBA	True	True
CDX4	GO:0045944	positive regulation of transcription by RNA polymerase II	Process	IDA	True	True
CDX4	GO:0045944	positive regulation of transcription by RNA polymerase II	Process	IMP	True	True
CDX4	GO:0048565	digestive tract development	Process	IBA	True	True
CDX4	GO:0060711	labyrinthine layer development	Process	IEA	True	True
CDX4	GO:1990837	sequence-specific double-stranded DNA binding	Function	IDA	True	True
TEX28	GO:0005515	protein binding	Function	IPI	True	True
TEX28	GO:0012505	endomembrane system	Component	IBA	True	True
TEX28	GO:0016020	membrane	Component	IEA	True	True
DDX3X	GO:0000166	nucleotide binding	Function	IEA	True	True
DDX3X	GO:0002376	immune system process	Process	IEA	True	True
DDX3X	GO:0002753	cytoplasmic pattern recognition receptor signaling pathway	Process	IDA	True	True
DDX3X	GO:0003676	nucleic acid binding	Function	IEA	True	True
DDX3X	GO:0003677	DNA binding	Function	IDA	True	True
DDX3X	GO:0003677	DNA binding	Function	IEA	True	True
DDX3X	GO:0003678	DNA helicase activity	Function	IDA	True	True
DDX3X	GO:0003723	RNA binding	Function	HDA	True	True
DDX3X	GO:0003723	RNA binding	Function	IDA	True	True
DDX3X	GO:0003723	RNA binding	Function	IEA	True	True
DDX3X	GO:0003724	RNA helicase activity	Function	IBA	True	True
DDX3X	GO:0003724	RNA helicase activity	Function	IDA	True	True
DDX3X	GO:0003724	RNA helicase activity	Function	IEA	True	True
DDX3X	GO:0003724	RNA helicase activity	Function	TAS	True	True
DDX3X	GO:0003729	mRNA binding	Function	IBA	True	True
DDX3X	GO:0003729	mRNA binding	Function	IDA	True	True
DDX3X	GO:0003924	GTPase activity	Function	IDA	True	True
DDX3X	GO:0004386	helicase activity	Function	IEA	True	True
DDX3X	GO:0005515	protein binding	Function	IPI	True	True
DDX3X	GO:0005524	ATP binding	Function	IEA	True	True
DDX3X	GO:0005576	extracellular region	Component	TAS	True	True
DDX3X	GO:0005634	nucleus	Component	IBA	True	True
DDX3X	GO:0005634	nucleus	Component	IDA	True	True
DDX3X	GO:0005634	nucleus	Component	IEA	True	True
DDX3X	GO:0005737	cytoplasm	Component	IDA	True	True
DDX3X	GO:0005737	cytoplasm	Component	IDA	True	True
DDX3X	GO:0005737	cytoplasm	Component	IEA	True	True
DDX3X	GO:0005737	cytoplasm	Component	IMP	True	True
DDX3X	GO:0005739	mitochondrion	Component	IDA	True	True
DDX3X	GO:0005813	centrosome	Component	IDA	True	True
DDX3X	GO:0005813	centrosome	Component	IEA	True	True
DDX3X	GO:0005829	cytosol	Component	IDA	True	True
DDX3X	GO:0005829	cytosol	Component	IDA	True	True
DDX3X	GO:0005852	eukaryotic translation initiation factor 3 complex	Component	IDA	True	True
DDX3X	GO:0005856	cytoskeleton	Component	IEA	True	True
DDX3X	GO:0005886	plasma membrane	Component	IDA	True	True
DDX3X	GO:0005886	plasma membrane	Component	IEA	True	True
DDX3X	GO:0006413	translational initiation	Process	IMP	True	True
DDX3X	GO:0006417	regulation of translation	Process	IEA	True	True
DDX3X	GO:0006915	apoptotic process	Process	IEA	True	True
DDX3X	GO:0007059	chromosome segregation	Process	IEA	True	True
DDX3X	GO:0007059	chromosome segregation	Process	IMP	True	True
DDX3X	GO:0007276	gamete generation	Process	IBA	True	True
DDX3X	GO:0008134	transcription factor binding	Function	IDA	True	True
DDX3X	GO:0008143	poly(A) binding	Function	IDA	True	True
DDX3X	GO:0008190	eukaryotic initiation factor 4E binding	Function	IDA	True	True
DDX3X	GO:0008625	extrinsic apoptotic signaling pathway via death domain receptors	Process	IMP	True	True
DDX3X	GO:0009615	response to virus	Process	IDA	True	True
DDX3X	GO:0010494	cytoplasmic stress granule	Component	IDA	True	True
DDX3X	GO:0010494	cytoplasmic stress granule	Component	IEA	True	True
DDX3X	GO:0010628	positive regulation of gene expression	Process	IDA	True	True
DDX3X	GO:0010628	positive regulation of gene expression	Process	NAS	True	True
DDX3X	GO:0010629	negative regulation of gene expression	Process	IBA	True	True
DDX3X	GO:0016020	membrane	Component	IEA	True	True
DDX3X	GO:0016055	Wnt signaling pathway	Process	IMP	True	True
DDX3X	GO:0016787	hydrolase activity	Function	IEA	True	True
DDX3X	GO:0016887	ATP hydrolysis activity	Function	IDA	True	True
DDX3X	GO:0016887	ATP hydrolysis activity	Function	IEA	True	True
DDX3X	GO:0017111	ribonucleoside triphosphate phosphatase activity	Function	IDA	True	True
DDX3X	GO:0017148	negative regulation of translation	Process	IMP	True	True
DDX3X	GO:0022627	cytosolic small ribosomal subunit	Component	IDA	True	True
DDX3X	GO:0030027	lamellipodium	Component	IEA	True	True
DDX3X	GO:0030154	cell differentiation	Process	IBA	True	True
DDX3X	GO:0030307	positive regulation of cell growth	Process	IMP	True	True
DDX3X	GO:0030308	negative regulation of cell growth	Process	IDA	True	True
DDX3X	GO:0031252	cell leading edge	Component	IDA	True	True
DDX3X	GO:0031333	negative regulation of protein-containing complex assembly	Process	IDA	True	True
DDX3X	GO:0031369	translation initiation factor binding	Function	IDA	True	True
DDX3X	GO:0032481	positive regulation of type I interferon production	Process	IDA	True	True
DDX3X	GO:0032481	positive regulation of type I interferon production	Process	IDA	True	True
DDX3X	GO:0032727	positive regulation of interferon-alpha production	Process	IDA	True	True
DDX3X	GO:0032728	positive regulation of interferon-beta production	Process	IDA	True	True
DDX3X	GO:0032728	positive regulation of interferon-beta production	Process	TAS	True	True
DDX3X	GO:0033592	RNA strand annealing activity	Function	IDA	True	True
DDX3X	GO:0034063	stress granule assembly	Process	IDA	True	True
DDX3X	GO:0034157	positive regulation of toll-like receptor 7 signaling pathway	Process	IDA	True	True
DDX3X	GO:0034161	positive regulation of toll-like receptor 8 signaling pathway	Process	IDA	True	True
DDX3X	GO:0034774	secretory granule lumen	Component	TAS	True	True
DDX3X	GO:0035556	intracellular signal transduction	Process	IDA	True	True
DDX3X	GO:0035591	signaling adaptor activity	Function	IDA	True	True
DDX3X	GO:0035613	RNA stem-loop binding	Function	IDA	True	True
DDX3X	GO:0036493	positive regulation of translation in response to endoplasmic reticulum stress	Process	IMP	True	True
DDX3X	GO:0042254	ribosome biogenesis	Process	IEA	True	True
DDX3X	GO:0042256	cytosolic ribosome assembly	Process	IMP	True	True
DDX3X	GO:0042995	cell projection	Component	IEA	True	True
DDX3X	GO:0043015	gamma-tubulin binding	Function	IDA	True	True
DDX3X	GO:0043024	ribosomal small subunit binding	Function	IDA	True	True
DDX3X	GO:0043065	positive regulation of apoptotic process	Process	IMP	True	True
DDX3X	GO:0043066	negative regulation of apoptotic process	Process	IMP	True	True
DDX3X	GO:0043186	P granule	Component	IBA	True	True
DDX3X	GO:0043273	CTPase activity	Function	IDA	True	True
DDX3X	GO:0043539	protein serine/threonine kinase activator activity	Function	IDA	True	True
DDX3X	GO:0045070	positive regulation of viral genome replication	Process	IMP	True	True
DDX3X	GO:0045087	innate immune response	Process	IEA	True	True
DDX3X	GO:0045087	innate immune response	Process	IMP	True	True
DDX3X	GO:0045296	cadherin binding	Function	HDA	True	True
DDX3X	GO:0045727	positive regulation of translation	Process	IDA	True	True
DDX3X	GO:0045727	positive regulation of translation	Process	IMP	True	True
DDX3X	GO:0045944	positive regulation of transcription by RNA polymerase II	Process	IDA	True	True
DDX3X	GO:0045944	positive regulation of transcription by RNA polymerase II	Process	IMP	True	True
DDX3X	GO:0045948	positive regulation of translational initiation	Process	IMP	True	True
DDX3X	GO:0048027	mRNA 5'-UTR binding	Function	IDA	True	True
DDX3X	GO:0055088	lipid homeostasis	Process	IMP	True	True
DDX3X	GO:0061702	canonical inflammasome complex	Component	IEA	True	True
DDX3X	GO:0070062	extracellular exosome	Component	HDA	True	True
DDX3X	GO:0070131	positive regulation of mitochondrial translation	Process	IMP	True	True
DDX3X	GO:0071243	cellular response to arsenic-containing substance	Process	IDA	True	True
DDX3X	GO:0071470	cellular response to osmotic stress	Process	IDA	True	True
DDX3X	GO:0071651	positive regulation of chemokine (C-C motif) ligand 5 production	Process	TAS	True	True
DDX3X	GO:0072559	NLRP3 inflammasome complex	Component	ISS	True	True
DDX3X	GO:0090263	positive regulation of canonical Wnt signaling pathway	Process	IMP	True	True
DDX3X	GO:0097193	intrinsic apoptotic signaling pathway	Process	IMP	True	True
DDX3X	GO:0098586	cellular response to virus	Process	IDA	True	True
DDX3X	GO:1900087	positive regulation of G1/S transition of mitotic cell cycle	Process	IMP	True	True
DDX3X	GO:1900227	positive regulation of NLRP3 inflammasome complex assembly	Process	ISS	True	True
DDX3X	GO:1901223	negative regulation of non-canonical NF-kappaB signal transduction	Process	IMP	True	True
DDX3X	GO:1901224	positive regulation of non-canonical NF-kappaB signal transduction	Process	IMP	True	True
DDX3X	GO:1902042	negative regulation of extrinsic apoptotic signaling pathway via death domain receptors	Process	IMP	True	True
DDX3X	GO:1902523	positive regulation of protein K63-linked ubiquitination	Process	IDA	True	True
DDX3X	GO:1903608	protein localization to cytoplasmic stress granule	Process	IMP	True	True
DDX3X	GO:1904813	ficolin-1-rich granule lumen	Component	TAS	True	True
DDX3X	GO:2001243	negative regulation of intrinsic apoptotic signaling pathway	Process	IMP	True	True
TIMM8A	GO:0005515	protein binding	Function	IPI	True	True
TIMM8A	GO:0005739	mitochondrion	Component	HDA	True	True
TIMM8A	GO:0005739	mitochondrion	Component	HTP	True	True
TIMM8A	GO:0005739	mitochondrion	Component	IDA	True	True
TIMM8A	GO:0005739	mitochondrion	Component	IEA	True	True
TIMM8A	GO:0005740	mitochondrial envelope	Component	IEA	True	True
TIMM8A	GO:0005743	mitochondrial inner membrane	Component	IEA	True	True
TIMM8A	GO:0005758	mitochondrial intermembrane space	Component	IDA	True	True
TIMM8A	GO:0005758	mitochondrial intermembrane space	Component	NAS	True	True
TIMM8A	GO:0006626	protein targeting to mitochondrion	Process	IEA	True	True
TIMM8A	GO:0007399	nervous system development	Process	TAS	True	True
TIMM8A	GO:0015031	protein transport	Process	IEA	True	True
TIMM8A	GO:0016020	membrane	Component	IEA	True	True
TIMM8A	GO:0042719	mitochondrial intermembrane space chaperone complex	Component	IPI	True	True
TIMM8A	GO:0042802	identical protein binding	Function	IPI	True	True
TIMM8A	GO:0045039	protein insertion into mitochondrial inner membrane	Process	IMP	True	True
TIMM8A	GO:0045039	protein insertion into mitochondrial inner membrane	Process	NAS	True	True
TIMM8A	GO:0045039	protein insertion into mitochondrial inner membrane	Process	TAS	True	True
TIMM8A	GO:0046872	metal ion binding	Function	IEA	True	True
DIAPH2	GO:0003779	actin binding	Function	IEA	True	True
DIAPH2	GO:0005102	signaling receptor binding	Function	TAS	True	True
DIAPH2	GO:0005730	nucleolus	Component	IDA	True	True
DIAPH2	GO:0005737	cytoplasm	Component	IEA	True	True
DIAPH2	GO:0005768	endosome	Component	IEA	True	True
DIAPH2	GO:0005769	early endosome	Component	IEA	True	True
DIAPH2	GO:0005783	endoplasmic reticulum	Component	IDA	True	True
DIAPH2	GO:0005829	cytosol	Component	IEA	True	True
DIAPH2	GO:0005829	cytosol	Component	TAS	True	True
DIAPH2	GO:0005884	actin filament	Component	IBA	True	True
DIAPH2	GO:0007292	female gamete generation	Process	TAS	True	True
DIAPH2	GO:0030036	actin cytoskeleton organization	Process	IEA	True	True
DIAPH2	GO:0030041	actin filament polymerization	Process	IBA	True	True
DIAPH2	GO:0030154	cell differentiation	Process	IEA	True	True
DIAPH2	GO:0031267	small GTPase binding	Function	IEA	True	True
DIAPH2	GO:0048477	oogenesis	Process	IEA	True	True
DLG3	GO:0001736	establishment of planar polarity	Process	IEA	True	True
DLG3	GO:0005515	protein binding	Function	IPI	True	True
DLG3	GO:0005615	extracellular space	Component	HDA	True	True
DLG3	GO:0005737	cytoplasm	Component	IEA	True	True
DLG3	GO:0005829	cytosol	Component	TAS	True	True
DLG3	GO:0005886	plasma membrane	Component	IEA	True	True
DLG3	GO:0005886	plasma membrane	Component	TAS	True	True
DLG3	GO:0005911	cell-cell junction	Component	IEA	True	True
DLG3	GO:0005912	adherens junction	Component	NAS	True	True
DLG3	GO:0005923	bicellular tight junction	Component	IEA	True	True
DLG3	GO:0007268	chemical synaptic transmission	Process	IBA	True	True
DLG3	GO:0007268	chemical synaptic transmission	Process	IEA	True	True
DLG3	GO:0007399	nervous system development	Process	IBA	True	True
DLG3	GO:0008285	negative regulation of cell population proliferation	Process	NAS	True	True
DLG3	GO:0016323	basolateral plasma membrane	Component	IBA	True	True
DLG3	GO:0019900	kinase binding	Function	IDA	True	True
DLG3	GO:0019900	kinase binding	Function	IEA	True	True
DLG3	GO:0019901	protein kinase binding	Function	IBA	True	True
DLG3	GO:0019902	phosphatase binding	Function	IDA	True	True
DLG3	GO:0031594	neuromuscular junction	Component	IBA	True	True
DLG3	GO:0031594	neuromuscular junction	Component	IEA	True	True
DLG3	GO:0031625	ubiquitin protein ligase binding	Function	IEA	True	True
DLG3	GO:0032281	AMPA glutamate receptor complex	Component	IEA	True	True
DLG3	GO:0035255	ionotropic glutamate receptor binding	Function	IBA	True	True
DLG3	GO:0035418	protein localization to synapse	Process	IBA	True	True
DLG3	GO:0043005	neuron projection	Component	IBA	True	True
DLG3	GO:0043005	neuron projection	Component	IEA	True	True
DLG3	GO:0043113	receptor clustering	Process	IBA	True	True
DLG3	GO:0045197	establishment or maintenance of epithelial cell apical/basal polarity	Process	IBA	True	True
DLG3	GO:0045197	establishment or maintenance of epithelial cell apical/basal polarity	Process	IEA	True	True
DLG3	GO:0045197	establishment or maintenance of epithelial cell apical/basal polarity	Process	NAS	True	True
DLG3	GO:0097120	receptor localization to synapse	Process	IBA	True	True
DLG3	GO:0098609	cell-cell adhesion	Process	IBA	True	True
DLG3	GO:0098839	postsynaptic density membrane	Component	IBA	True	True
DLG3	GO:0098978	glutamatergic synapse	Component	IEA	True	True
DLG3	GO:0099072	regulation of postsynaptic membrane neurotransmitter receptor levels	Process	IBA	True	True
DLG3	GO:0099072	regulation of postsynaptic membrane neurotransmitter receptor levels	Process	IEA	True	True
DMD	GO:0002027	regulation of heart rate	Process	IMP	True	True
DMD	GO:0002162	dystroglycan binding	Function	IPI	True	True
DMD	GO:0003779	actin binding	Function	IDA	True	True
DMD	GO:0003779	actin binding	Function	IEA	True	True
DMD	GO:0003779	actin binding	Function	TAS	True	True
DMD	GO:0005200	structural constituent of cytoskeleton	Function	TAS	True	True
DMD	GO:0005515	protein binding	Function	IPI	True	True
DMD	GO:0005634	nucleus	Component	IDA	True	True
DMD	GO:0005634	nucleus	Component	TAS	True	True
DMD	GO:0005737	cytoplasm	Component	IEA	True	True
DMD	GO:0005829	cytosol	Component	TAS	True	True
DMD	GO:0005856	cytoskeleton	Component	IEA	True	True
DMD	GO:0005856	cytoskeleton	Component	TAS	True	True
DMD	GO:0005886	plasma membrane	Component	IEA	True	True
DMD	GO:0005886	plasma membrane	Component	TAS	True	True
DMD	GO:0006936	muscle contraction	Process	IEA	True	True
DMD	GO:0007010	cytoskeleton organization	Process	IEA	True	True
DMD	GO:0007517	muscle organ development	Process	NAS	True	True
